subject,session,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
JoeT,543b4e96-412a-4aa1-a738-b399d78c8046,-0.6182895596166633,-1.5055682018428571,-1.3657470754885987,-1.97168414069109,-1.2705643176233572,-1.6963760858243822,-1.1047752187177435,-1.3798839196295722,-0.4810383254121528,-1.222910485907178,-1.2642838253135176,0.6627976550490396,-0.5281541636047208,-0.32651021146248743,0.9055609499632234,-0.33589052671827885,-0.2223986851442188,-0.14719233839084084,0.056415718792661586,0.12701338301524528,0.11475533667123164,0.4023226080076785,-0.746188124145675,-0.42018067422442285,0.7918511684304501,-0.5566569776592585,-0.2817624547811363,-0.3754212721445458,-0.011369258025536351,-0.06578472731650492,0.0457090270902492
JoeT,5590733f-e1e0-44fa-aa5d-c1a364069c55,-0.9262906070623861,-0.870364555683787,-1.092258154195531,-1.365377473306977,-1.2705643176233572,-1.0728454309374045,-0.7802563761477022,-0.682619434834327,-0.13785073624186175,-0.9163763500085299,-1.5330698664507962,0.4547315463068093,0.23705918524904848,1.6817635640825752,0.7221454316824558,-0.47108928489050295,-0.35377039404978955,-0.20368954772265263,0.09950041065448388,0.12701338301524528,0.9921156097988987,0.3030271467933971,0.041648399967242046,1.6106324092267574,0.6086786137562935,-0.6040813390000647,-0.3948081949974327,-0.3134084425188109,0.07895648501087689,-0.017845108702199724,0.9034564045380534
JoeT,629cf0d8-70f5-44da-a660-8c9f98e8943e,-1.2727917854388242,-0.5714451927854011,-0.8187692329024632,-1.0800566886556298,-0.567258834355325,-1.3846107583808933,-0.7802563761477022,-1.0107438982673835,-1.0911495950482257,-2.0743941967367556,-1.8354541627302345,0.5051718150928045,1.2573436503874074,-0.586141495800933,1.088976468243991,-0.1520202156040541,-0.3715835071217313,-0.2672489082209409,0.32569504292905094,0.040738506418337476,-0.11555173502478096,0.4023226080076785,1.0764187599961481,-0.636115229933156,1.03730239169382,-0.33534329140216307,-0.4125408601294008,-0.43054378736742127,0.16928222804729012,-0.28417632322611747,-0.2141593520941491
JoeT,66f560ef-9659-4850-ac93-96254fce5b9e,-1.2342916545081088,-0.870364555683787,-1.092258154195531,-0.7947359040042823,-0.9395970313795774,-0.41034411011999083,-0.09065383568636418,-1.3798839196295722,-1.3962052298662622,-0.950435698441713,0.18044114579935494,1.0915399397299992,1.1601737013266114,0.19447176969346633,0.8762144670383006,-0.47108928489050295,-0.31591752877191326,-0.08363297789255257,1.0473636316145745,1.038291767070084,0.8824455756579402,0.9298297457085484,0.9353137109012973,0.15564480766553204,0.7918511684304501,-0.5145019898007641,-0.31944436818656846,-0.3134084425188109,0.8387553823171765,0.8770277720981638,0.8871010520019724
JoeT,6f907a8d-f9a5-4836-8632-84ce0d9ff598,-0.9262906070623861,-0.870364555683787,-1.3999331906502324,-1.4010425713883954,-1.2705643176233572,-1.0728454309374045,-0.4151726782564056,-1.749023940991761,-0.4810383254121528,-1.222910485907178,-0.6595152327546407,0.9339140997737642,-0.2670099255038313,0.020811109308148407,0.8431996737477625,-0.42241773194850224,-0.31591752877191326,-0.08363297789255257,0.551889675203618,0.7147609798316797,0.037986312772560774,0.7746805875612337,-0.49925428822968615,-0.04657961752201164,0.7295724998412368,-0.5566569776592585,-0.3371770333185365,-0.3754212721445458,0.4774524101715235,0.5148173203456358,0.0020947536606998403
JoeT,7937122b-cd49-45cf-9f9b-7c04eb91ab89,-0.9262906070623861,-1.169283918582173,-0.8187692329024632,-1.0800566886556298,-1.9738698008913895,-1.0338747650069684,-1.1047752187177435,-2.0361328464956854,-1.3962052298662622,-1.529444621805826,-1.5330698664507962,0.6123573862630444,-0.47349606725802296,-0.5723861959684325,0.6597841554669949,-0.611695993389616,-0.5207683290992439,-0.14719233839084084,-0.21824919182645555,-0.09406598826433098,-0.055233216247253844,0.4085285743335711,-0.5992036980052055,-0.6224050994119665,0.484121276577867,-0.7358156760578597,-0.5787845957416013,-0.48566630259029675,-0.409865183186183,-0.33211594184042265,-0.13783437359243772
JoeT,7c633d9d-b983-470a-91df-49abb6f4078b,-0.579789428685948,-0.5340802724231027,-1.1264442693571646,-0.7590708059228639,-1.2705643176233572,-1.0728454309374045,-1.4698589166090401,-1.7080083830626287,-1.3962052298662622,-1.4953852733726427,-0.9954977841762389,1.1987255109002393,-0.4188379709113252,-0.21130957536529632,0.8138531908228397,-0.011413507104941056,1.0512388994996198,-0.2672489082209409,1.5482231745082586,0.6284861032347719,0.3633407473907373,1.0911848701817555,-0.5992036980052055,-0.24709027639440664,0.7002648910933719,-0.15618459300356194,0.9661738538811161,-0.5476791322160316,1.3328903295163783,0.38697833737415527,0.3073946676675454
JoeT,81be94b1-7150-491d-a69e-c7d7260ca62a,-0.2717883812402252,-1.5055682018428571,-1.3999331906502324,-0.7947359040042823,-1.6015316038671372,-1.3846107583808933,-0.4557375335776607,-1.0107438982673835,-1.0911495950482257,-0.6439015625430651,-0.9618995290340792,0.8771687973895195,-0.522081041788421,0.007055809475647978,0.41033905060515097,-0.42241773194850224,-0.4450625985434913,-0.2107516988891291,0.5088049833417957,0.17554300110100593,-0.038782711126110085,0.6133254630880264,-0.746188124145675,-0.03115572068567356,0.26797766206236223,-0.598811965517753,-0.46795543866680095,-0.3754212721445458,0.3499337141201166,0.07270750423593231,-0.09058557737709257
JoeT,859be7d6-788a-4baa-9caa-67d1629a90ee,-0.9262906070623861,-0.870364555683787,-1.7076082271049335,-1.6863633560397429,-1.2705643176233572,-0.7221094375634797,-1.1047752187177435,-1.0517594561965156,-1.0911495950482257,-0.950435698441713,-1.5330698664507962,0.5619171174770492,-0.21842495097343323,0.06379642128471225,1.118322951168914,-0.47108928489050295,-0.38939662019367316,-0.3237461175527527,-0.04052483789643858,-0.1857330446485455,-0.14662491136471917,0.4085285743335711,-0.5051336652753049,-0.01744559016448416,1.0043313318524718,-0.5566569776592585,-0.4480061903933369,-0.49255661699315617,-0.19202074409836284,-0.33211594184042265,-0.2286974432373322
JoeT,8795720c-d548-41e2-bd1d-712da945c271,-0.2717883812402252,-1.804487564741243,-1.092258154195531,-1.6863633560397429,-0.9395970313795774,-1.3846107583808933,-1.4698589166090401,-1.3798839196295722,-0.13785073624186175,-1.8019194092712907,-1.2642838253135176,1.0915399397299992,-0.5281541636047208,1.8261942123238295,1.121991261534529,-0.5197608378325036,0.37656724189982416,-0.2672489082209409,0.19105538086085627,0.21868043939945983,0.46752727982464776,0.7746805875612337,-0.6991531077807248,1.739164882862908,1.03730239169382,-0.6936606881993652,0.2945491620078257,-0.49255661699315617,0.16928222804729012,-0.06578472731650492,0.396440475919542
JoeT,8b23ae32-3e39-447e-a836-fe937289a313,-1.580792832884547,-0.5714451927854011,-0.8187692329024632,-0.7947359040042823,-0.9395970313795774,-0.3713734441895547,-0.7802563761477022,-1.3388683617004402,-0.7860939602301893,-0.950435698441713,-1.2642838253135176,0.29710570635057415,-0.3763261181972269,-0.6583568199215603,0.6597841554669949,-0.5197608378325036,-0.5385814421711858,-0.09069512905902904,-0.12669422162008318,-0.09406598826433098,-0.14479707746236986,0.19752571925322315,-0.5051336652753049,-0.6943832846482109,0.5757075539149453,-0.5566569776592585,-0.5787845957416013,-0.3134084425188109,-0.23452697611549847,-0.24156332890229062,-0.2123420907012512
JoeT,98fb4c9e-c7a0-4d08-a6c8-c546f14bf3ab,-0.9262906070623861,-0.5714451927854011,-1.3999331906502324,-0.7947359040042823,0.0946757381322349,-1.3846107583808933,-1.4698589166090401,-1.0107438982673835,-0.7860939602301893,-1.4953852733726427,-0.3907291916173621,0.9339140997737642,-0.018011931035541277,0.25293179398159316,0.7845067078979169,0.02644214518328169,0.24742217212824613,-0.2672489082209409,1.1873888801654968,0.811820216003201,4.75562561473612,0.8243283181683744,-0.25819982935931596,0.21391286238058702,0.7918511684304501,-0.16145396648587373,0.1659873398010573,-0.43054378736742127,1.0619131004071387,0.5680835632504193,4.706984499873338
JoeT,99d09b62-bff6-4b9e-a7e7-21b135b0ec85,-0.9262906070623861,-1.2066488389444712,-1.092258154195531,-1.4010425713883954,-1.2705643176233572,-1.0338747650069684,-1.1047752187177435,-1.3798839196295722,-0.7860939602301893,-1.1888511374739947,-0.9618995290340792,0.18992013518033424,-0.4795691890743227,-0.6428821076099973,0.9642539158130691,-0.606288043062727,-0.33373064184385504,-0.2672489082209409,1.3220285422336915,0.9843699691970166,0.4218314322659151,-0.013477135827124776,-0.6521180914157745,-0.7080934151694003,0.8504663859261803,-0.7305463025755479,-0.3925916118559367,-0.49255661699315617,1.1947450754606874,0.7864751591600319,0.3673642936331758
JoeT,9aa40b6f-3969-4862-9097-15ad6c72a262,-1.2342916545081088,-0.870364555683787,-1.3999331906502324,-0.7947359040042823,-0.9395970313795774,-1.3846107583808933,-1.1453400740389987,-1.3388683617004402,-1.0911495950482257,-0.6098422141098819,-0.9618995290340792,0.6186624198612938,-0.5767391381351188,0.05004112145221182,0.6597841554669949,-0.37915412933339054,-0.33373064184385504,-0.2107516988891291,0.28261035106722865,0.3103474957836744,-0.14479707746236986,0.46438227126660436,-0.7991025175562442,0.011688437193043322,0.5757075539149453,-0.5566569776592585,-0.3948081949974327,-0.43054378736742127,0.1267759960301545,0.21119973578836954,-0.1959867381651702
JoeT,a7fe82bf-942b-436a-a0ef-20b2e3c3fa77,-0.9262906070623861,-2.402326290538015,-1.092258154195531,-1.365377473306977,-1.2705643176233572,-2.0471120791983073,-1.8349426145003367,-1.7080083830626287,-1.3962052298662622,-1.222910485907178,-0.1555414056222433,1.3563513508564744,-0.6253241126655169,0.7429643505144209,0.5974228792515339,-0.10334866266205343,1.930761357426746,-0.4508648385493292,0.9611942478909298,2.3971210734713817,10.4712622273824,0.9360357120344409,-0.7932231405106254,0.6749160011555807,0.484121276577867,-0.37749827926065743,1.821774946498575,-0.7268273066903769,0.7537429182829052,2.1767240989748826,10.402281705215326
JoeT,b29a4987-a257-4f92-bebc-cd7d98ebe2c2,-0.8877904761316707,-0.5340802724231027,-0.5110941964477619,-1.0800566886556298,-1.2705643176233572,-1.0338747650069684,-1.1453400740389987,-1.3798839196295722,-1.4343371842185166,-1.1888511374739947,-1.2306855701713577,0.6186624198612938,-0.273083047320131,0.39736244222284767,0.9349074328881463,-0.47108928489050295,-0.3136908896379205,-0.2672489082209409,0.7349996156163627,0.9412325308985627,0.9299692571190222,0.5202359681996377,-0.3522698620892165,0.34415910233188635,0.8211587771783152,-0.598811965517753,-0.37485894672396863,-0.49255661699315617,0.5252719211908011,0.743862164836205,0.8580248697156062
JoeT,b33cb8c4-3bc1-48bb-befa-72c774ecdf43,-2.1967949277759926,-0.870364555683787,-1.092258154195531,-1.0800566886556298,-1.6429025146476097,-0.3713734441895547,-0.7802563761477022,-1.7080083830626287,-1.0911495950482257,-1.222910485907178,-1.5330698664507962,0.9906594021580087,-0.22449807278973297,0.7876690749700473,0.692798948757533,-0.29262692410316715,-0.38939662019367316,-0.09069512905902904,0.374165321273601,0.49368160855210347,0.05443681789370453,0.8305342844942669,-0.4051842554997856,0.7331840558706356,0.5463999451670802,-0.33534329140216307,-0.4302735252613688,-0.3754212721445458,0.21710173906656774,0.2964257244360232,-0.028798690018564294
JoeT,bb0f759b-1379-47f5-9c01-4d2835e3c0e1,-0.9262906070623861,-0.870364555683787,-1.6734221119433002,-1.4010425713883954,-0.9395970313795774,-0.3713734441895547,-1.1453400740389987,-1.3388683617004402,-0.13785073624186175,-0.3373674266444171,-0.6931134878968005,0.9843543685597593,-0.06659690556593932,-0.09267011430998014,0.5974228792515339,0.02644214518328169,0.548018455217264,-0.2107516988891291,0.5572752616863458,0.8064280362158943,-0.005881700883822575,0.8243283181683744,-0.3522698620892165,-0.1596881943218242,0.513428885325732,-0.024450255945767017,0.4829587290349864,-0.43054378736742127,0.5305852001929431,0.743862164836205,-0.04333678116174742
JoeT,d20d22de-ea4f-47ae-8aa2-a174a8f79f1e,-2.1967949277759926,-1.468203281480559,-1.092258154195531,-1.0800566886556298,-0.567258834355325,-1.3456400924504572,-1.7943777591790815,-0.682619434834327,-1.0911495950482257,-1.222910485907178,-0.3907291916173621,2.207530886620144,0.6986164432878299,0.0655158337637748,0.8431996737477625,0.3022476118546188,0.8463880991722891,-0.38730547805104093,1.2789438503718693,0.811820216003201,0.05443681789370453,1.9289903241772548,0.4884810554342697,0.013402203508191997,0.7918511684304501,0.11255345459433971,0.7445155397315153,-0.49255661699315617,1.1097326114264163,0.6106965575742461,0.03298819733996398
JoeT,d72cc66f-0637-4f41-bb16-1e3f5d936802,-0.2717883812402252,0.36267781627205514,-1.3999331906502324,-1.365377473306977,-0.236291548111545,-1.0728454309374045,-0.7802563761477022,-1.7080083830626287,-1.4343371842185166,-1.4953852733726427,-1.8354541627302345,1.041099670944004,-0.16983997644303517,0.09302643342877566,0.692798948757533,0.5293815255839552,1.106904877849438,-0.20368954772265263,1.7313331149210034,0.8549576543016549,-0.068028053563699,1.084978903855863,-0.4051842554997856,0.0271123340293814,0.6709572823455068,0.37075275522761775,1.0592703458239485,-0.48566630259029675,1.508228536587063,0.6106965575742461,-0.16691055587880396
JoeT,e0fee7d2-c680-4aaf-9f6e-8566d4205943,-0.9262906070623861,-0.5340802724231027,-0.8187692329024632,-1.1157217867370481,-0.236291548111545,-0.41034411011999083,-0.4557375335776607,-0.682619434834327,-0.1759826905941163,-0.37142677507760025,-0.9618995290340792,0.5556120838787998,0.8565176105116236,-0.6291268077774969,0.8725461566726853,-0.1520202156040541,-0.20235893293828427,-0.14719233839084084,1.0958339099591246,1.2593711383496602,0.9135187519978785,0.45817630494071176,0.6883798749853084,-0.6806731541270216,0.8504663859261803,-0.20360895434436813,-0.22634787624373612,-0.2582859272959354,1.0565998214049968,1.1859719809459084,0.8562076083227083
JoeT,e33150fd-9e3a-418b-ae1d-487a46c31db4,-1.2342916545081088,-1.5055682018428571,-1.092258154195531,-1.365377473306977,-1.2705643176233572,-1.3846107583808933,-0.4151726782564056,-1.0107438982673835,-1.1292815494004802,-1.529444621805826,-1.2642838253135176,0.3538510087348188,-0.4795691890743227,-0.7305721440421875,0.3516460847553054,-0.606288043062727,-0.5786609465830548,-0.14719233839084084,0.14797068899903396,0.08387594471679138,0.2993665608085116,0.09823025803894178,-0.6521180914157745,-0.7937817309268341,0.23867005331449714,-0.777970663916354,-0.5987338440150655,-0.3134084425188109,-0.011369258025536351,-0.15633734025463694,0.2292524277729361
JoeT,e41b95aa-df27-4c6e-81c3-74b96b50de2f,-1.2727917854388242,-0.5340802724231027,-1.092258154195531,-1.0800566886556298,-0.2776624588920175,-0.7221094375634797,-0.09065383568636418,-1.3798839196295722,-0.4810383254121528,-1.222910485907178,-1.5330698664507962,0.13317483279608958,1.2087586758570095,0.1652417575494029,0.8138531908228397,-0.24936332148805543,-0.4651023507494258,-0.027135768560740785,-0.03513925141371079,0.12701338301524528,-0.11555173502478096,0.0423765611059085,0.9823487272662476,0.11280064978681517,0.788187717336967,-0.34061266488447484,-0.46795543866680095,-0.2582859272959354,-0.10169500106194959,-0.06578472731650492,-0.1978039995580681
JoeT,eb0587e5-6b2e-48a9-978b-0fd2ec27c33b,-1.2342916545081088,-0.870364555683787,-0.8187692329024632,-1.365377473306977,-0.9395970313795774,-1.0728454309374045,-1.1047752187177435,-2.405272867857874,-0.7860939602301893,-1.222910485907178,-1.5330698664507962,-0.018145973561896164,-0.4795691890743227,-0.7598021561862509,0.3222996018303826,-0.47108928489050295,-0.4851421029553603,-0.027135768560740785,1.3220285422336915,0.12701338301524528,1.2352175188113563,-0.16242032764854686,-0.6050830750508243,-0.8229157582843616,0.23867005331449714,-0.6040813390000647,-0.5433192654776652,-0.43054378736742127,1.1947450754606874,-0.06578472731650492,1.1451521697934728
JoeT,ecf80893-5e3b-43ff-a86f-092269efca99,-0.6182895596166633,0.06375845337366916,-0.8187692329024632,-0.47375002127151655,-0.9395970313795774,-1.0338747650069684,0.5583838494537187,-1.0107438982673835,-0.7860939602301893,-1.222910485907178,-1.2306855701713577,0.7195429574332843,-0.018011931035541277,0.28216180612565656,0.9385757432537616,-0.10875661298894239,-0.23798515908216786,-0.03419791972721726,0.9611942478909298,0.7201531596189865,-0.007709534786171882,0.7188268906282004,-0.15825041958379663,0.25847078657445255,0.8541298370196634,-0.2457639422028625,-0.20639862797027203,-0.20316341207305996,0.8387553823171765,0.5201439446361141,-0.07423022484101155
KellyT,0eb9c2d5-9d42-4bf4-aeaf-be39a6f805b5,0.34421371365122033,-0.23516090952471683,2.0528644406747487,0.7031982154152913,0.4670139351564873,-0.059608116746065906,0.5989487047749738,1.4091740195514089,0.1672048985761747,0.48005693575197744,0.14684289065719514,-0.7116996693693308,-0.273083047320131,-0.10986423910060567,-0.6057829206703014,-0.4278256822753912,0.37656724189982416,-0.09069512905902904,-0.713723148237412,-0.503871652099643,-0.6072390547567443,-0.7395751959565574,0.08868341633219232,-0.07571364487953912,-0.5636257361583088,-0.4249226406014636,0.40759490222412215,0.14824262247277117,-0.6808424122954227,-0.4226685547785547,-0.5957842446027061
KellyT,14d411aa-ff91-493e-b97f-a1f2969a0003,-0.2717883812402252,-1.2066488389444712,0.6170476038861429,0.09689154803117815,-0.567258834355325,-0.3713734441895547,-0.7802563761477022,1.3681584616222766,-0.7860939602301893,0.2416414967196957,-0.6931134878968005,-0.8125802069413213,-0.4795691890743227,0.17899705738190333,-0.5764364377453786,-0.47108928489050295,0.8619745731102382,-0.2672489082209409,-0.6706384563755897,-0.5524012701854037,-0.6218617259755388,-1.000225781644046,-0.3581492391348353,0.18306506870791087,-0.6259044047475221,-0.5092326163184524,0.8154462002593876,-0.030905552001574108,-0.7711681553318359,-0.5078945434262083,-0.6557538705683364
KellyT,21cf5e89-093d-4921-ada0-26057b602cc5,0.3827138445819357,-0.23516090952471683,0.9247226403408442,0.09689154803117815,-0.9395970313795774,-0.7221094375634797,0.23386500688367723,2.4345629677797107,-0.13785073624186175,0.7865910716506254,0.7180132280739122,0.5619171174770492,-0.3277411436668288,-0.022174202668415435,-0.6351294035952242,-0.3845620796602795,0.13386357629461718,-0.09069512905902904,-0.39597354575647253,-0.4175967755027353,-0.5450927020768679,0.514030001873745,-0.15825041958379663,-0.01744559016448416,-0.7174906820846004,-0.47234700194226975,0.1460380915275932,0.320500482544257,-0.409865183186183,-0.28950294751659583,-0.5031039135649137
KellyT,2d653452-b90c-453b-a86e-d5e4bdef8cd0,0.6907148920276585,-0.5340802724231027,0.6170476038861429,1.0598491962294754,-0.2776624588920175,-0.059608116746065906,0.5989487047749738,2.106438504346654,-1.0911495950482257,-0.06489263917895227,-0.12194315048008347,-0.6612594005833355,-0.47349606725802296,0.4953689535294132,-0.6938223694450698,-0.611695993389616,-0.5408080813051784,-0.09069512905902904,-0.713723148237412,-0.4607342138011892,-0.7443265974329423,-0.7395751959565574,-0.3522698620892165,0.5446697612042813,-0.7174906820846004,-0.6040813390000647,-0.5056373520722331,0.2653779673213815,-0.8561806193661072,-0.4652815491023815,-0.746616940213231
KellyT,4d3d810f-d404-4635-8c8a-c6cf273097b7,0.07471279713621291,0.06375845337366916,0.8905365251792107,-0.22409433470158763,-0.567258834355325,-0.41034411011999083,-0.09065383568636418,1.3681584616222766,0.1672048985761747,1.3655999950147382,0.14684289065719514,-0.7053946357710814,-0.4249110927276249,0.9441356105647397,-0.26829836703368903,-0.47108928489050295,0.11382382408868265,-0.2672489082209409,-0.5790834861692173,-0.6009308882711644,-0.713253421093004,-0.6837214990235241,-0.25819982935931596,0.9302671821127333,-0.318174512894939,-0.5145019898007641,0.10835617812216108,-0.030905552001574108,-0.5480104372418738,-0.3800555604547279,-0.7011854053907837
KellyT,4eb2d05d-e190-422d-96fd-578bca5e81bb,0.036212666205497575,-0.23516090952471683,0.34355868259307504,1.3095048827994045,0.0946757381322349,-0.6831387716330435,0.23386500688367723,1.450189577480541,-0.4810383254121528,-0.3373674266444171,-0.12194315048008347,-0.7621399381553261,-0.3763261181972269,-0.3987255355831147,-0.5727681273797632,-0.3845620796602795,-0.38939662019367316,-0.03419791972721726,-0.7998925319610566,-0.3744593372042814,-0.5450927020768679,-0.7892229265636981,-0.30523484572426623,-0.3344923584669891,-0.5636257361583088,-0.467077628459958,-0.37485894672396863,0.21025545209850607,-0.8561806193661072,-0.4226685547785547,-0.5485354483873609
KellyT,53065f89-ee75-4c4a-8d0e-014f5fef6f25,0.3827138445819357,-0.5340802724231027,0.8905365251792107,0.7031982154152913,-0.236291548111545,-1.0338747650069684,0.23386500688367723,1.7372984829844653,0.5103924877464657,-0.09895198761213538,0.14684289065719514,-0.6549543669850861,-0.4249110927276249,0.4093983295762855,-0.6057829206703014,-0.47108928489050295,0.09601071101674084,-0.2107516988891291,-0.713723148237412,-0.503871652099643,-0.5304700308580734,-0.7333692296306648,-0.25819982935931596,0.4418437822953608,-0.6259044047475221,-0.598811965517753,0.10835617812216108,0.08622979284703626,-0.6330229012761451,-0.5132211677166867,-0.5194592661009947
