Th,FAR,FRR
-167,0.242837177,0.007175473
-166,0.240740741,0.007175473
-165,0.240391335,0.007175473
-164,0.238993711,0.007175473
-163,0.238644305,0.007175473
-162,0.238294899,0.007175473
-161,0.237596087,0.007175473
-160,0.237246681,0.007175473
-159,0.235499651,0.007175473
-158,0.234102027,0.007175473
-157,0.232704403,0.007175473
-156,0.231306778,0.007827789
-155,0.23025856,0.007827789
-154,0.229559748,0.007827789
-153,0.228860936,0.007827789
-152,0.228162124,0.007827789
-151,0.227463312,0.007827789
-150,0.2267645,0.007827789
-149,0.226415094,0.007827789
-148,0.226065688,0.007827789
-147,0.223969252,0.007827789
-146,0.22327044,0.007827789
-145,0.222222222,0.007827789
-144,0.222222222,0.007827789
-143,0.22152341,0.007827789
-142,0.220125786,0.007827789
-141,0.219426974,0.007827789
-140,0.216631726,0.007827789
-139,0.215234102,0.007827789
-138,0.21453529,0.007827789
-137,0.214185884,0.007827789
-136,0.213137666,0.007827789
-135,0.21278826,0.007827789
-134,0.211390636,0.007827789
-133,0.2092942,0.007827789
-132,0.208245982,0.007827789
-131,0.207197764,0.007827789
-130,0.20580014,0.008480104
-129,0.204751922,0.00913242
-128,0.203354298,0.00913242
-127,0.200908456,0.00913242
-126,0.19881202,0.00913242
-125,0.197763802,0.00913242
-124,0.19706499,0.00913242
-123,0.196016771,0.00913242
-122,0.192522711,0.00913242
-121,0.191823899,0.00913242
-120,0.190076869,0.00913242
-119,0.188329839,0.00913242
-118,0.186932215,0.00913242
-117,0.185534591,0.00913242
-116,0.185185185,0.009784736
-115,0.184486373,0.009784736
-114,0.183438155,0.009784736
-113,0.182739343,0.010437052
-112,0.182040531,0.010437052
-111,0.181341719,0.010437052
-110,0.180992313,0.010437052
-109,0.179944095,0.010437052
-108,0.179594689,0.010437052
-107,0.178546471,0.010437052
-106,0.177847659,0.010437052
-105,0.176799441,0.010437052
-104,0.176100629,0.010437052
-103,0.174703005,0.010437052
-102,0.172955975,0.010437052
-101,0.171907757,0.010437052
-100,0.170859539,0.010437052
-99,0.170160727,0.010437052
