763.3857476,759.0976442,743.3955848,763.0461996,755.773495,754.0555344,749.9985334,764.1294324,773.3267338,756.6819282,761.0865769,772.7905135,753.541428,763.7779403,713.300333,740.6484365,774.5897433,757.339965,759.0005547,774.8186765,744.6809461,747.6093704,744.2519444,733.9509785
751.7011091,853.2583447,744.8079488,763.6200375,689.0607645,737.0029819,762.6628431,745.5518851,744.7175529,763.6079605,735.9397551,755.8254629,734.3251579,736.850949,751.7888849,735.5227661,762.5097722,740.3221352,730.9703023,756.7293566,671.1969615,757.1460272,740.1977083,764.6340655
733.9000265,722.2244607,714.5266245,716.4173685,733.617369,713.5528172,721.3314726,732.9245691,737.766536,720.1311521,716.9002847,713.1083361,721.7920845,744.2349097,722.7194252,725.0931259,734.8968882,735.0875273,801.8744817,707.6241495,722.128976,718.1368811,723.6333646,712.8700488
748.1984473,761.530655,719.5693128,768.3051466,762.2217544,708.4529403,767.1189769,724.3150531,743.7100439,728.4886994,709.4424121,727.357454,751.918683,756.0835585,756.7278397,735.2124645,757.3166946,749.8006797,764.7282244,688.2920403,754.650234,726.9718839,739.1233625,769.004784
717.6699078,767.7137776,727.8979062,761.8710944,737.6922807,771.0547148,702.9261143,750.1678349,725.486161,756.9367313,735.6381912,713.6097852,764.5141852,762.8635029,717.6050021,714.7064692,733.0191225,765.5809256,740.3887327,762.8646847,755.0302204,662.5183845,714.4653611,683.1480583
752.1134418,746.3716952,726.763339,758.8343225,745.8716157,739.6398744,744.8511616,756.3205118,757.2223889,745.0757628,722.8498313,681.7023633,741.4893,745.3010729,748.0129053,752.121247,741.0602477,736.3431212,722.7034795,744.5289311,556.5256209,719.3265222,731.5179778,680.0015956
813.3192236,768.8873268,806.1844893,764.3750582,787.3974181,795.9565693,801.2820581,809.2791726,730.5886218,810.8772663,799.9930841,800.8813998,789.9032518,797.2434584,798.2845339,804.4658684,804.2970843,816.1033183,808.4631072,724.2089372,809.630143,809.3371378,804.3225826,803.9295619
780.3463454,772.9365937,756.6635947,770.9972204,742.8909274,777.8585958,771.2189827,750.1940119,783.8118771,756.188393,781.8164036,784.0690631,786.9492148,747.7534925,772.2814128,774.5552654,769.8684426,772.8752408,778.5426436,778.9121049,743.5407732,777.9749288,768.9895206,748.1707739
673.4888849,713.9740727,655.8453512,712.6080345,670.7068975,629.0547487,695.0249607,602.3184986,710.1683467,702.213553,701.6702523,674.6281839,672.292712,691.2014057,634.5891095,602.6214319,659.3773951,705.0763644,662.5686561,699.2702926,647.919614,598.8367617,666.7498718,630.4635574
729.2398613,707.9518125,696.4933488,727.4012828,709.2069336,709.0747355,712.8885984,720.3084624,710.2101841,700.5458267,720.9706261,723.9000903,717.1170795,697.7207501,712.855633,722.2216556,717.0104935,727.2655852,710.7772708,718.381826,598.6881075,697.7113358,671.055114,720.1711919
728.5672624,786.0315263,853.2583447,779.3910874,754.0944808,742.0832997,767.150367,714.6404075,725.3879763,758.3950309,724.5753013,771.4887585,774.4677623,766.4733555,776.247773,738.2089664,754.5237316,748.3339902,747.053939,725.8247965,751.9417583,719.4310319,757.6035249,714.4532041
769.4110667,749.4892866,773.2574208,774.9589711,780.0515997,740.1421612,778.8800678,770.5843417,751.9642953,745.0614854,773.395583,764.9236424,777.0609268,742.9600658,758.7028781,747.5817553,768.1934165,766.7927919,754.9358212,753.1257846,757.6281092,618.2043381,689.3187101,683.9222674
738.0083308,755.1797604,741.7843109,751.2803227,739.2699268,756.3027627,762.2230194,747.573302,765.325346,731.5012882,750.5996467,745.7158262,748.2503663,722.4415839,741.0032054,742.4337959,743.6437341,746.9455009,746.1948104,719.1146915,713.8756343,705.5764478,738.773917,269.3492921
653.3129203,710.6747996,684.8682826,695.706962,695.1887402,715.8054051,683.7880881,659.5504965,705.2128096,675.768701,694.2032549,660.2876636,715.0403133,689.3537062,705.8889563,696.4579658,698.3528767,693.3943593,700.740536,684.8753327,639.2795328,651.3149395,664.7541044,664.5964404
622.8281228,619.5260106,592.3553775,678.9938055,657.1014238,659.3414363,659.9761818,685.6046726,674.5857502,686.4826144,706.391965,699.4367585,679.7944489,682.3130686,602.013399,620.2579111,640.8916218,672.7891892,662.8691161,635.7760822,605.1264623,641.5775397,618.3783953,638.6221789
757.4778616,726.904182,728.1339433,715.5649023,736.1414236,734.4054525,721.8941565,717.6923589,742.1959684,746.4570691,747.2028964,751.2676367,755.3348479,752.8412526,732.9148479,761.4925326,768.1229008,736.1710379,732.1085479,733.6555116,728.0719002,730.1685232,734.9856996,734.9609388
742.4220379,722.7549534,712.2288643,740.7399392,698.436239,711.4788149,697.5575999,729.6736618,752.3495478,746.1056655,728.1651523,737.2811119,694.6866234,730.6580477,707.5921941,687.3491251,722.2083713,715.3063224,747.3598672,738.6066155,716.7124702,708.1171437,646.8761114,687.5830417
754.9613305,780.4057614,810.0625884,769.8490314,767.5231433,795.5212808,761.218134,769.3759066,741.314725,781.8471116,791.9209764,774.2512438,788.8461343,770.0505659,777.7724201,763.6356669,758.6799137,778.4793274,747.8545783,798.742553,761.221565,738.3640884,644.7807668,734.9300469
736.2822743,753.9896762,765.3979903,732.4490446,761.4805224,735.4443319,728.6258003,727.3986208,727.1635257,758.7253736,748.1555041,749.283874,735.8807607,736.5366486,764.4362741,744.5100309,751.6395716,747.240069,757.5921189,741.6325704,737.738555,715.7631432,737.3837565,699.4816392
745.690618,569.0419363,735.5957638,728.7263313,745.4821451,737.9795998,724.4740311,751.833613,758.4212187,762.9924159,691.722791,727.9668304,717.6694975,702.3430752,752.12954,756.5893909,693.2928107,729.2625687,707.8100375,717.6694975,562.7210724,699.2487792,720.9790415,692.5511754
705.0610847,731.3688173,770.4995001,775.1944824,683.803054,702.2988977,785.5858253,751.0771372,785.4042379,779.1001089,758.8160714,756.493705,727.2526049,758.243438,752.7586617,782.0003112,765.8427963,763.915373,744.1874873,785.1538677,703.6405638,704.1109374,743.7073409,725.6375991
730.1679468,697.7238455,753.777336,775.2272775,723.4207172,691.6141776,772.568863,769.6710762,738.4196292,781.7323723,753.1389339,733.6979288,782.1300172,750.0219382,776.7797141,738.6052535,774.2043081,746.19922,747.4320015,791.5667951,-249.8895033,744.3400282,736.2997874,728.6876094
740.8520821,771.6582555,766.0679639,748.8203175,729.007308,747.5339011,762.8556131,734.054149,769.069525,675.5976211,776.2290116,749.8133553,747.5057726,756.429882,748.257386,760.5468128,781.497597,768.2304982,737.4020426,783.5940198,694.3903311,774.3315431,687.0722276,715.6106671
788.8629755,773.5143005,760.2055063,764.650692,766.3137218,764.7162123,771.9303295,762.4192128,764.0612756,774.2124299,732.5496479,748.6678786,756.6577685,765.6035756,766.1569264,782.4782934,767.485474,758.0486554,773.059249,776.6670841,767.1802253,735.8128358,768.9454504,757.4904252
742.4829146,737.4804754,704.7177931,776.6174895,727.0334367,690.6329035,708.3305008,742.2093809,736.1601348,726.0381963,739.6297301,734.5664736,770.3542596,732.6380076,671.1818636,723.0894598,757.8662872,738.8088551,702.8741797,723.6062873,701.1299052,628.2579102,683.0205513,713.5473314
686.2763218,666.8813249,687.1079898,650.2909937,678.1707434,668.6680083,675.3031672,682.7116377,683.776337,710.5852722,702.8235389,672.2431177,661.430555,679.1480088,696.16924,692.6953115,690.7493401,659.3366459,674.4101055,674.0532966,673.6557908,683.8141132,666.1213218,668.7688714
717.8348242,745.1032186,755.1053455,740.0366923,778.6894896,766.4910016,762.1355122,746.3379401,750.1337213,742.5048944,746.5067152,730.0544354,738.0865619,754.7774339,746.6029481,739.1603886,757.0467245,743.7887198,748.5707008,736.6172951,722.8832672,762.0990409,757.0938391,743.739314
666.2102105,671.2344785,638.43993,673.9855639,659.6247981,683.7808858,675.8484267,643.6382256,635.4487841,648.4930245,624.5315707,669.3191177,667.8011199,662.5412536,686.696108,663.8546908,694.184915,667.5442224,666.2726626,672.7763413,626.6131349,667.1460847,633.9571612,654.9731662
694.1121919,760.2664197,750.9401134,766.779759,746.0733036,697.4861427,853.2583447,756.0173139,758.4489967,750.7935254,742.6157012,751.927941,765.2420574,730.3992913,739.9843534,739.3969245,750.2755025,750.1613612,759.8313163,748.0924472,722.1975386,683.7546421,740.68905,737.7154388
752.6889372,693.4840285,679.1076458,737.9940561,741.4896599,728.4175791,724.2616977,741.0309347,732.7550436,747.6126709,727.7443664,756.9147437,718.4937423,744.1605454,733.7105213,731.7458679,725.1881498,735.5930366,646.2393148,756.3964791,711.1692822,711.8912297,723.7417762,742.1355547
776.2644023,786.983626,761.1938622,784.0689789,745.6205287,779.1216951,722.246298,773.020053,756.5064832,787.015626,750.0953994,765.9016037,749.7209268,759.6232445,775.1740174,744.117991,734.0250188,771.3791919,789.9708349,783.75713,782.4021189,738.1405129,768.8529643,701.0221019
691.7334838,774.7707755,698.4188212,711.3960918,712.1915508,680.0448744,718.9278797,718.2950681,785.121177,701.5153565,707.0110379,776.8041259,707.4158421,721.0573214,775.9591557,732.6985637,714.9088561,707.0075962,695.5629159,710.4170737,727.0582445,715.2314859,751.720508,707.6547255
777.9652759,784.2829523,768.5248334,764.4989278,776.1591471,754.0719257,782.1863543,791.5626796,762.8323475,785.6833722,789.2328307,769.8155448,776.656086,778.0101621,779.6948164,784.9140117,771.5783276,759.7453872,792.0889525,766.2918152,758.2997959,669.1245407,733.7619858,771.6333677
685.3150525,722.7629471,683.943325,691.6017515,710.665064,710.1556562,692.9259916,662.3960125,710.093101,703.4111533,715.982699,676.0901678,681.4202151,853.2583447,546.1184836,719.0865471,655.8527227,706.423399,716.4876201,693.8638997,716.7169093,639.7636645,681.598323,707.5226135
673.549864,677.3910028,585.1263488,644.8830827,605.5401246,608.3142396,674.5148303,670.6682804,663.7646541,677.614806,669.1035133,653.3043297,693.022949,671.873202,549.2090559,664.1062536,646.0961858,672.0771579,614.8122251,663.1158548,652.6179803,614.908663,606.4025456,606.2512453
787.3634733,764.1541721,787.4496041,789.0645564,759.747533,779.8121694,794.4257172,740.2733154,805.4211934,783.9344346,770.0221231,773.5411189,747.7029758,799.1626132,787.4567886,777.6015088,759.3460564,797.2768482,764.4391742,773.8159294,758.6804196,799.6097172,718.6680412,719.1832428
782.7904402,782.0943059,798.8733851,757.7371087,760.749229,753.8511455,763.5002719,726.279139,773.8140001,769.6440076,768.9893525,801.6866505,776.0849916,772.9552644,763.4107766,763.8247999,733.4949438,762.2940464,768.633678,753.2452248,743.7098768,735.6243893,746.5011472,750.8365203
699.7711896,698.0799526,559.2320677,721.015799,676.5809123,717.7132646,724.095093,647.0069799,740.4376855,732.6562486,675.424815,669.9445123,515.300148,695.8879353,741.7777005,693.3026201,701.5290624,717.7899667,683.0717982,679.4785012,715.1324934,718.2104546,645.0008309,670.4771204
750.5122441,750.728138,756.7796649,725.6836289,757.7248924,771.1817484,741.3530221,716.931196,769.0205068,737.1205195,853.2583447,763.4330851,742.2841151,746.0698687,736.9389337,746.2139477,728.1827249,750.0284842,747.1039111,736.9444024,730.9416648,745.7965076,733.5419898,742.2301491
735.4335042,736.3913305,734.9290917,699.6852723,745.9378379,731.8553047,707.3517116,741.762885,720.6247387,724.1709674,746.1422931,716.6633459,697.5941246,729.1130379,764.7828385,695.0641543,731.8455408,728.2478153,718.630288,678.7157893,686.210244,663.5062838,702.6381365,753.0191177
767.9553623,771.2210459,784.404268,765.5656171,767.4538063,764.5596818,768.8347372,759.0092046,853.2583446,707.0138294,758.5566922,777.6192833,757.5861741,806.5629727,761.0312414,765.4594487,766.7714197,751.1354396,780.9711394,810.8218281,744.633482,766.0989143,783.1195701,752.6896149
