Th,FAR,FRR
-2946,0.355936819,0.03272101
-2945,0.355664488,0.03272101
-2944,0.355392157,0.03272101
-2943,0.355392157,0.03272101
-2942,0.355392157,0.03272101
-2941,0.355392157,0.03272101
-2940,0.355119826,0.03272101
-2939,0.355119826,0.03272101
-2938,0.355119826,0.03272101
-2937,0.355119826,0.03272101
-2936,0.354847495,0.03272101
-2935,0.354847495,0.03272101
-2934,0.354847495,0.03272101
-2933,0.354847495,0.03272101
-2932,0.354575163,0.03272101
-2931,0.354575163,0.03272101
-2930,0.354302832,0.03272101
-2929,0.354302832,0.03272101
-2928,0.354030501,0.03272101
-2927,0.354030501,0.03272101
-2926,0.354030501,0.03272101
-2925,0.354030501,0.03272101
-2924,0.35375817,0.03272101
-2923,0.35375817,0.03272101
-2922,0.35375817,0.03272101
-2921,0.35375817,0.03272101
-2920,0.353213508,0.03272101
-2919,0.352941176,0.03272101
-2918,0.352941176,0.03272101
-2917,0.352668845,0.03272101
-2916,0.352668845,0.03272101
-2915,0.352124183,0.03272101
-2914,0.352124183,0.03272101
-2913,0.352124183,0.03272101
-2912,0.351579521,0.03272101
-2911,0.351579521,0.03272101
-2910,0.351579521,0.03272101
-2909,0.35130719,0.03272101
-2908,0.351034858,0.03272101
-2907,0.351034858,0.03272101
-2906,0.351034858,0.03272101
-2905,0.351034858,0.03272101
-2904,0.351034858,0.03272101
-2903,0.351034858,0.03272101
-2902,0.351034858,0.03272101
-2901,0.350762527,0.03272101
-2900,0.350217865,0.03272101
-2899,0.349945534,0.03272101
-2898,0.349673203,0.03272101
-2897,0.349400871,0.03272101
-2896,0.34912854,0.03272101
-2895,0.34912854,0.03272101
-2894,0.34912854,0.03272101
-2893,0.34912854,0.03272101
-2892,0.348856209,0.03272101
-2891,0.348583878,0.03272101
-2890,0.348311547,0.03272101
-2889,0.348311547,0.03272101
-2888,0.348039216,0.03272101
-2887,0.348039216,0.03272101
-2886,0.347766885,0.03272101
-2885,0.347766885,0.03272101
-2884,0.347766885,0.03272101
-2883,0.347494553,0.03272101
-2882,0.347494553,0.03272101
-2881,0.347222222,0.03272101
-2880,0.347222222,0.03272101
-2879,0.347222222,0.03272101
-2878,0.346949891,0.03272101
-2877,0.346949891,0.03272101
-2876,0.346949891,0.03272101
-2875,0.34667756,0.03272101
-2874,0.346405229,0.03272101
-2873,0.346405229,0.03272101
-2872,0.346405229,0.03272101
-2871,0.346132898,0.03272101
-2870,0.346132898,0.03272101
-2869,0.345860566,0.03272101
-2868,0.345588235,0.03272101
-2867,0.345588235,0.03272101
-2866,0.345315904,0.03272101
-2865,0.345315904,0.03272101
-2864,0.345043573,0.03272101
-2863,0.345043573,0.03272101
-2862,0.344771242,0.03272101
-2861,0.344771242,0.03272101
-2860,0.344771242,0.03272101
-2859,0.344498911,0.03272101
-2858,0.34422658,0.03272101
-2857,0.343954248,0.03272101
-2856,0.343954248,0.03272101
-2855,0.343954248,0.03272101
-2854,0.343954248,0.03272101
-2853,0.343409586,0.03272101
-2852,0.343137255,0.03272101
-2851,0.342864924,0.03272101
-2850,0.342864924,0.03272101
-2849,0.342592593,0.03272101
-2848,0.342320261,0.03272101
-2847,0.34204793,0.03272101
-2846,0.341503268,0.03272101
-2845,0.341503268,0.03272101
-2844,0.341503268,0.03272101
-2843,0.341503268,0.03272101
-2842,0.341503268,0.03272101
-2841,0.341503268,0.03272101
-2840,0.341503268,0.03272101
-2839,0.341503268,0.03272101
-2838,0.341230937,0.03272101
-2837,0.340413943,0.03272101
-2836,0.340413943,0.03272101
-2835,0.340413943,0.03272101
-2834,0.340413943,0.03272101
-2833,0.340141612,0.03272101
-2832,0.340141612,0.03272101
-2831,0.339869281,0.03272101
-2830,0.33959695,0.03272101
-2829,0.339052288,0.03272101
-2828,0.339052288,0.03272101
-2827,0.339052288,0.03272101
-2826,0.338779956,0.03272101
-2825,0.338235294,0.03272101
-2824,0.338235294,0.03272101
-2823,0.338235294,0.03272101
-2822,0.337690632,0.03272101
-2821,0.337690632,0.03272101
-2820,0.337145969,0.03272101
-2819,0.337145969,0.03272101
-2818,0.336601307,0.03272101
-2817,0.336601307,0.03272101
-2816,0.336601307,0.03272101
-2815,0.336601307,0.03272101
-2814,0.336601307,0.03272101
-2813,0.336601307,0.03272101
-2812,0.336601307,0.03272101
-2811,0.336601307,0.03272101
-2810,0.336601307,0.03272101
-2809,0.336056645,0.03272101
-2808,0.336056645,0.03272101
-2807,0.336056645,0.03272101
-2806,0.336056645,0.03272101
-2805,0.336056645,0.03272101
-2804,0.336056645,0.03272101
-2803,0.336056645,0.03272101
-2802,0.335784314,0.03272101
-2801,0.334694989,0.03272101
-2800,0.334422658,0.03272101
-2799,0.334150327,0.03272101
-2798,0.333877996,0.03272101
-2797,0.333605664,0.03272101
-2796,0.333605664,0.03272101
-2795,0.333061002,0.03272101
-2794,0.333061002,0.03272101
-2793,0.333061002,0.03272101
-2792,0.332788671,0.03272101
-2791,0.332788671,0.03272101
-2790,0.332244009,0.03272101
-2789,0.332244009,0.03272101
-2788,0.332244009,0.03272101
-2787,0.332244009,0.03272101
-2786,0.332244009,0.03272101
-2785,0.332244009,0.03272101
-2784,0.331971678,0.03272101
-2783,0.331971678,0.03272101
-2782,0.331971678,0.03272101
-2781,0.331427015,0.03272101
-2780,0.331427015,0.03272101
-2779,0.331427015,0.03272101
-2778,0.330882353,0.03272101
-2777,0.330610022,0.03272101
-2776,0.330610022,0.03272101
-2775,0.330610022,0.03272101
-2774,0.330610022,0.03272101
-2773,0.330337691,0.03272101
-2772,0.330337691,0.03272101
-2771,0.330065359,0.03272101
-2770,0.330065359,0.03272101
-2769,0.329520697,0.03272101
-2768,0.329248366,0.03272101
-2767,0.329248366,0.03272101
-2766,0.328976035,0.03272101
-2765,0.328431373,0.03272101
-2764,0.328159041,0.03272101
-2763,0.328159041,0.03272101
-2762,0.32788671,0.03272101
-2761,0.32788671,0.03272101
-2760,0.327614379,0.03272101
-2759,0.327614379,0.03272101
-2758,0.327614379,0.03272101
-2757,0.327342048,0.03272101
-2756,0.327069717,0.03272101
-2755,0.327069717,0.03272101
-2754,0.327069717,0.03272101
-2753,0.326797386,0.03272101
-2752,0.326525054,0.03272101
-2751,0.325980392,0.03272101
-2750,0.325980392,0.03272101
-2749,0.325980392,0.03272101
-2748,0.32543573,0.03272101
-2747,0.325163399,0.03272101
-2746,0.324891068,0.03272101
-2745,0.324891068,0.03272101
-2744,0.324618736,0.03272101
-2743,0.324346405,0.03272101
-2742,0.324074074,0.03272101
-2741,0.323801743,0.03272101
-2740,0.323529412,0.03272101
-2739,0.322984749,0.03272101
-2738,0.322984749,0.03272101
-2737,0.322984749,0.03272101
-2736,0.322984749,0.03272101
-2735,0.322440087,0.03272101
-2734,0.322440087,0.03272101
-2733,0.321623094,0.03272101
-2732,0.321078431,0.03272101
-2731,0.321078431,0.03272101
-2730,0.321078431,0.03272101
-2729,0.3208061,0.03272101
-2728,0.3208061,0.03272101
-2727,0.320533769,0.03272101
-2726,0.319989107,0.03272101
-2725,0.319172113,0.03272101
-2724,0.319172113,0.03272101
-2723,0.319172113,0.03272101
-2722,0.319172113,0.03272101
-2721,0.318899782,0.03272101
-2720,0.318627451,0.03272101
-2719,0.31835512,0.03272101
-2718,0.318082789,0.03272101
-2717,0.318082789,0.03272101
-2716,0.318082789,0.03272101
-2715,0.318082789,0.03272101
-2714,0.318082789,0.03272101
-2713,0.318082789,0.03272101
-2712,0.318082789,0.03272101
-2711,0.317810458,0.03272101
-2710,0.317265795,0.03272101
-2709,0.317265795,0.03272101
-2708,0.317265795,0.03272101
-2707,0.316993464,0.03272101
-2706,0.316993464,0.03272101
-2705,0.316993464,0.03272101
-2704,0.316993464,0.03272101
-2703,0.316993464,0.03272101
-2702,0.316721133,0.03272101
-2701,0.315631808,0.03272101
-2700,0.315631808,0.03272101
-2699,0.315631808,0.03272101
-2698,0.315631808,0.03272101
-2697,0.315359477,0.03272101
-2696,0.315359477,0.03272101
-2695,0.315087146,0.03272101
-2694,0.315087146,0.03272101
-2693,0.315087146,0.03272101
-2692,0.315087146,0.03272101
-2691,0.314814815,0.03272101
-2690,0.314814815,0.03272101
-2689,0.314814815,0.03272101
-2688,0.314542484,0.03272101
-2687,0.314542484,0.03272101
-2686,0.313997821,0.03272101
-2685,0.31372549,0.03272101
-2684,0.313453159,0.03272101
-2683,0.312636166,0.03272101
-2682,0.312636166,0.03272101
-2681,0.312636166,0.03272101
-2680,0.312363834,0.03272101
-2679,0.312091503,0.03272101
-2678,0.312091503,0.03272101
-2677,0.311819172,0.03272101
-2676,0.311819172,0.03272101
-2675,0.311546841,0.03272101
-2674,0.31127451,0.03272101
-2673,0.31127451,0.03272101
-2672,0.31127451,0.03272101
-2671,0.310457516,0.03272101
-2670,0.310457516,0.03272101
