423,0.401623377,0.015993907
424,0.400162338,0.015993907
425,0.398863636,0.015993907
426,0.397564935,0.015993907
427,0.395454545,0.015993907
428,0.393506494,0.015993907
429,0.391558442,0.015993907
430,0.390584416,0.015993907
431,0.389123377,0.015993907
432,0.3875,0.015993907
433,0.385876623,0.015993907
434,0.38474026,0.015993907
435,0.383766234,0.015993907
436,0.381655844,0.015993907
437,0.379220779,0.015993907
438,0.376461039,0.015993907
439,0.374188312,0.015993907
440,0.372727273,0.015993907
441,0.370616883,0.015993907
442,0.368831169,0.015993907
443,0.365909091,0.015993907
444,0.364285714,0.015993907
445,0.362824675,0.015993907
446,0.361850649,0.015993907
447,0.359902597,0.015993907
448,0.358928571,0.015993907
449,0.356655844,0.015993907
450,0.354707792,0.016374714
451,0.353084416,0.016374714
452,0.351298701,0.016755522
453,0.349837662,0.016755522
454,0.349025974,0.016755522
455,0.347727273,0.016755522
456,0.346103896,0.016755522
457,0.34512987,0.016755522
458,0.342857143,0.016755522
459,0.341396104,0.016755522
460,0.340097403,0.016755522
461,0.337987013,0.016755522
462,0.336038961,0.016755522
463,0.333928571,0.016755522
464,0.331980519,0.017136329
465,0.330032468,0.017136329
466,0.328084416,0.017136329
467,0.325487013,0.017136329
468,0.323701299,0.017517136
469,0.322402597,0.017517136
470,0.319480519,0.017517136
471,0.317694805,0.017517136
472,0.316396104,0.017517136
473,0.313961039,0.017517136
474,0.312337662,0.017517136
475,0.310714286,0.017517136
476,0.309090909,0.017517136
477,0.30762987,0.017897944
478,0.305844156,0.017897944
479,0.305032468,0.017897944
480,0.303733766,0.017897944
481,0.302272727,0.017897944
482,0.299837662,0.017897944
483,0.29788961,0.017897944
484,0.295941558,0.017897944
485,0.294155844,0.017897944
486,0.291720779,0.017897944
487,0.290746753,0.017897944
488,0.289935065,0.017897944
489,0.287662338,0.017897944
490,0.286038961,0.017897944
491,0.283928571,0.017897944
492,0.282142857,0.018278751
493,0.280681818,0.018278751
494,0.27775974,0.018278751
495,0.276136364,0.018278751
496,0.274837662,0.018278751
497,0.272564935,0.018278751
498,0.270292208,0.018659558
499,0.268344156,0.018659558
500,0.266720779,0.019040366
501,0.264448052,0.019040366
502,0.262824675,0.019040366
503,0.261038961,0.01980198
504,0.258766234,0.01980198
505,0.256655844,0.01980198
506,0.256006494,0.01980198
507,0.254220779,0.01980198
508,0.252922078,0.01980198
509,0.251461039,0.01980198
510,0.25,0.01980198
511,0.247727273,0.01980198
512,0.245941558,0.01980198
513,0.243506494,0.01980198
514,0.241720779,0.020563595
515,0.239448052,0.020563595
516,0.238474026,0.021325209
517,0.236850649,0.021706017
518,0.234415584,0.021706017
519,0.232792208,0.021706017
520,0.231006494,0.021706017
521,0.22987013,0.021706017
522,0.228571429,0.022467631
523,0.226623377,0.022467631
524,0.224188312,0.022467631
525,0.222402597,0.022467631
526,0.220779221,0.023229246
527,0.218344156,0.023229246
528,0.216720779,0.023229246
529,0.214935065,0.023229246
530,0.213474026,0.023610053
531,0.211363636,0.023610053
532,0.209415584,0.023610053
533,0.207792208,0.023610053
534,0.205844156,0.023610053
535,0.204383117,0.023990861
536,0.202597403,0.023990861
537,0.201461039,0.023990861
538,0.199025974,0.023990861
539,0.19724026,0.024371668
540,0.196103896,0.024371668
541,0.194318182,0.024371668
542,0.193181818,0.024752475
543,0.191558442,0.024752475
544,0.189772727,0.024752475
545,0.188636364,0.024752475
546,0.186850649,0.025133283
547,0.186201299,0.02551409
548,0.184090909,0.025894897
549,0.182792208,0.026275704
550,0.181168831,0.026656512
551,0.17987013,0.026656512
552,0.177435065,0.026656512
553,0.174837662,0.026656512
554,0.173214286,0.027037319
555,0.171915584,0.027037319
556,0.169480519,0.028179741
557,0.168668831,0.028560548
558,0.166883117,0.028560548
559,0.165097403,0.028941356
560,0.163636364,0.029322163
561,0.161850649,0.029322163
562,0.159902597,0.029322163
563,0.158279221,0.02970297
564,0.156331169,0.02970297
565,0.154545455,0.030083778
566,0.152922078,0.030083778
567,0.151298701,0.030083778
568,0.150324675,0.030083778
569,0.148538961,0.030464585
570,0.146915584,0.0312262
571,0.146266234,0.031607007
572,0.145616883,0.031607007
573,0.143668831,0.031607007
574,0.142857143,0.031987814
575,0.140909091,0.031987814
576,0.138961039,0.031987814
577,0.138474026,0.031987814
578,0.1375,0.032749429
579,0.136525974,0.033130236
580,0.134415584,0.033511043
581,0.132792208,0.033511043
582,0.131168831,0.033511043
583,0.129383117,0.034272658
584,0.12775974,0.034653465
585,0.125974026,0.035034273
586,0.124512987,0.03541508
587,0.123214286,0.03541508
588,0.120941558,0.035795887
589,0.119480519,0.035795887
590,0.118019481,0.035795887
591,0.115097403,0.035795887
592,0.113311688,0.036176695
593,0.111525974,0.037699924
594,0.108928571,0.038080731
595,0.107954545,0.038842346
596,0.106818182,0.03960396
597,0.105357143,0.03960396
598,0.104545455,0.041507997
599,0.102922078,0.042269612
600,0.101623377,0.042269612
601,0.100324675,0.042269612
602,0.098538961,0.042269612
603,0.096590909,0.043792841
604,0.09512987,0.044173648
605,0.093668831,0.044935263
606,0.092532468,0.046458492
607,0.091071429,0.048743336
608,0.089448052,0.048743336
609,0.088149351,0.04950495
610,0.086201299,0.049885758
611,0.08474026,0.051408987
612,0.083279221,0.051789794
613,0.081980519,0.051789794
614,0.080844156,0.052932216
615,0.07987013,0.054074638
616,0.078246753,0.054836253
617,0.07711039,0.055978675
618,0.076136364,0.057121097
619,0.074512987,0.059025133
620,0.07224026,0.060167555
621,0.070779221,0.061309977
622,0.069318182,0.062452399
623,0.068668831,0.064356436
624,0.066720779,0.06511805
625,0.065097403,0.065879665
626,0.063636364,0.067022087
627,0.0625,0.068164509
628,0.062175325,0.068545316
629,0.061201299,0.068926123
630,0.06038961,0.071210967
631,0.059253247,0.071972582
632,0.057142857,0.073115004
633,0.055357143,0.074257426
634,0.053896104,0.075780655
635,0.053571429,0.07654227
636,0.052922078,0.078065499
637,0.051623377,0.079969535
638,0.050487013,0.082254379
639,0.048701299,0.083777609
640,0.047564935,0.085681645
641,0.046915584,0.086824067
642,0.045779221,0.088728104
643,0.044480519,0.089489718
644,0.043344156,0.091012947
645,0.042045455,0.093297791
646,0.040097403,0.094821021
647,0.03961039,0.097486672
648,0.039448052,0.099771516
649,0.038636364,0.102056359
650,0.038149351,0.103579589
651,0.037662338,0.105483625
652,0.036688312,0.107006855
653,0.035876623,0.107768469
654,0.034415584,0.110053313
655,0.033928571,0.112338157
656,0.03262987,0.115003808
657,0.031818182,0.119954303
658,0.031006494,0.123000762
659,0.030194805,0.126428027
660,0.029058442,0.130997715
661,0.028084416,0.132140137
662,0.027597403,0.137090632
663,0.026623377,0.142421935
664,0.025974026,0.14737243
665,0.025487013,0.150038081
666,0.025162338,0.15156131
667,0.024350649,0.156511805
668,0.023538961,0.159558264
669,0.022727273,0.163366337
670,0.021753247,0.168697639
671,0.021590909,0.172124905
672,0.020941558,0.177456207
673,0.019967532,0.182025895
674,0.019480519,0.186214775
675,0.018506494,0.190403656
676,0.018019481,0.195354151
677,0.017207792,0.20106626
678,0.016558442,0.204112719
679,0.015909091,0.20677837
680,0.01525974,0.211348058
681,0.014448052,0.214394516
682,0.013798701,0.220106626
683,0.013636364,0.222772277
684,0.012824675,0.228865194
685,0.0125,0.233054075
686,0.012012987,0.237623762
687,0.011363636,0.239908606
688,0.01038961,0.24219345
689,0.009902597,0.246382331
690,0.009902597,0.250190404
691,0.009415584,0.257425743
692,0.009253247,0.262376238
693,0.008766234,0.266565118
694,0.008766234,0.270373191
695,0.008441558,0.274562072
696,0.007792208,0.281797411
697,0.007467532,0.285605484
698,0.007142857,0.293983244
699,0.006006494,0.299314547
700,0.005844156,0.304265042
701,0.005681818,0.310738766
702,0.005519481,0.316831683
703,0.00487013,0.322543793
704,0.004220779,0.327113481
705,0.003896104,0.333206398
706,0.003733766,0.338156893
707,0.003571429,0.340822544
708,0.003409091,0.349961919
709,0.003409091,0.356816451
710,0.003084416,0.363290175
711,0.003084416,0.371287129
712,0.002922078,0.376999238
713,0.002922078,0.380807312
714,0.00275974,0.389185072
715,0.00275974,0.396801219
716,0.002597403,0.40365575
