-44.83874719907791,-159.7312444587885,-28.254945304127723,-46.81404972896446,-45.566538481636975,-49.94555674533217,-38.67904787685381,-247.1330835849689,-65.41227438181711,-49.973244612642546,-72.07743030545896,-19.74831188900962,-17.500457201608764,-15.423602503106123,-63.43103008337433,-27.285757241585078,-33.78866613170332,-22.280047464931567,-59.36550629458427,-48.326820090347844,-47.92826381804885,-36.752346168876514,-43.38980836289734,-18.46277799672107,-51.271248247209144,-15.416463408743153,-17.289605723887075,-52.968052764518916,-50.702664466639774,-23.357815748911502,-45.84253611091756,-41.813829860713966,-1.8170836848048548,-10.143483895641408,-59.255873804033534,-77.98724996458957,11.13512880112112,-44.00694567525977,-45.32914377022123,-2.95993442100483,-33.127251785737215,-38.11017888509885,-51.51315763333612,-44.97755163733832,-131.7210549065167,-85.95815833379977,-79.73997869681394,-31.630396249403848,-62.43660429319216,-34.93117636047467,-24.877987701319718,-17.47083055225537,-38.86608483517769,-70.89181761495793,-10.047723675942576,-7.212205258162795,-138.65220846799298,-14.548568907243249,-54.7449128657541,-48.76757844609229,-41.12472495882555,-49.70272215184043,-46.79652023880847,-125.21727087596186,-24.417459152289375,-15.48984761290019,-32.034666594506504,-8.283039299612097,2.334808146221844,-30.84343253717475,-61.38713972702858,-43.01821994276273,-28.038727740571723,-70.83034677750761,-52.83253699170662,-42.1307781139588,0.2519025293002691,6.515422743556837,-18.157477302339814,-18.09340240032679,-82.86896536612478,-59.23568883090883,-58.88155423094866,-117.00637748614258,-52.32151751666491,-73.1860273948301,-33.097706315990266,-53.12127787980567,-169.8709222698879,-102.87023672695778,-4.6679142809826155,-21.113486608730774,-67.6934712226891,-44.90291725424985,-91.62505650751956,-77.53510311295159,-17.030315739384356,-83.36299359514929,-33.57775266840595,-56.86713541222612,-16.94724764510032,5.08753424721035,-23.84578871146466,-95.8505224723561,-6.146047644372629,-2.321738216326549
-44.83874719907791,-159.7312444587885,-28.254945304127723,-46.81404972896446,-45.566538481636975,-49.94555674533217,-38.67904787685381,-247.1330835849689,-65.41227438181711,-49.973244612642546,-72.07743030545896,-19.74831188900962,-17.500457201608764,-15.423602503106123,-63.43103008337433,-27.285757241585078,-33.78866613170332,-22.280047464931567,-59.36550629458427,-48.326820090347844,-47.92826381804885,-36.752346168876514,-43.38980836289734,-18.46277799672107,-51.271248247209144,-15.416463408743153,-17.289605723887075,-52.968052764518916,-50.702664466639774,-23.357815748911502,-45.84253611091756,-41.813829860713966,-1.8170836848048548,-10.143483895641408,-59.255873804033534,-77.98724996458957,11.13512880112112,-44.00694567525977,-45.32914377022123,-2.95993442100483,-33.127251785737215,-38.11017888509885,-51.51315763333612,-44.97755163733832,-131.7210549065167,-85.95815833379977,-79.73997869681394,-31.630396249403848,-62.43660429319216,-34.93117636047467,-24.877987701319718,-17.47083055225537,-38.86608483517769,-70.89181761495793,-10.047723675942576,-7.212205258162795,-138.65220846799298,-14.548568907243249,-54.7449128657541,-48.76757844609229,-41.12472495882555,-49.70272215184043,-46.79652023880847,-125.21727087596186,-24.417459152289375,-15.48984761290019,-32.034666594506504,-8.283039299612097,2.334808146221844,-30.84343253717475,-61.38713972702858,-43.01821994276273,-28.038727740571723,-70.83034677750761,-52.83253699170662,-42.1307781139588,0.2519025293002691,6.515422743556837,-18.157477302339814,-18.09340240032679,-82.86896536612478,-59.23568883090883,-58.88155423094866,-117.00637748614258,-52.32151751666491,-73.1860273948301,-33.097706315990266,-53.12127787980567,-169.8709222698879,-102.87023672695778,-4.6679142809826155,-21.113486608730774,-67.6934712226891,-44.90291725424985,-91.62505650751956,-77.53510311295159,-17.030315739384356,-83.36299359514929,-33.57775266840595,-56.86713541222612,-16.94724764510032,5.08753424721035,-23.84578871146466,-95.8505224723561,-6.146047644372629,-2.321738216326549
-809.8093112610685,-820.4315962003451,-1557.7128743404262,-1858.2514516311817,-253.2663301947884,-37.43053004419392,-1802.54459745338,-1361.3876392328516,-1913.5825626843966,-380.70001663707166,-289.0377031836494,-85.21442820864071,-294.82097265571855,-445.5356949199556,-1669.4064424048543,-750.2394226138221,-241.48695209749752,-386.415874354089,-269.92591396719195,-41.3494438273325,-432.70882851091454,-175.1127863619619,-487.1711046825919,-497.66661093954434,-144.20646408203143,-348.2593709506197,-562.0997250277957,-1135.8587507214643,-299.1965039487956,-545.1958898476013,-354.49119138533746,-211.03956591513582,-607.381873389785,-455.88977728107096,-292.7562426856684,-577.0576696880702,-1.7389440539342433,-127.86369901754519,-102.70263166497365,-79.16515488555984,-390.7101425024718,-1092.2430215026493,-990.7299389983142,-226.64213333686592,-1746.6735152895533,-1726.1594289590828,-82.0120186538585,-422.6895295018218,-55.19309779496292,-23.332203228260948,-64.89569669013157,-96.54472623143523,-463.21114026841286,-318.3344923553788,-564.9212876346506,-519.3009175981682,-434.3286371765759,-492.4657136442053,-57.672339990961184,-69.35512888189591,-387.64169414292036,-426.6282459479077,-481.31667579345543,-354.8155380167461,-672.3625059741377,-595.2231718776926,-381.91894267056676,-793.0151575263831,-33.79561608785719,-41.45307875851871,-147.8407267332856,-369.8233980106058,-103.52940853407121,-150.59870368667103,-51.8988202131028,-244.85792984278913,-95.63978461979777,-35.885866465923876,-168.76838853839845,-74.33059725178158,-1973.5639816705457,-1409.5859729534855,-204.52119026953315,-241.24228101437274,-150.84542115251875,-98.54246048552945,-218.96045820099238,-295.9391324251366,-2297.5798683476264,-916.4054434261158,-50.191770412841954,-91.15599471540612,-173.63105611503593,-386.93210538532134,-1724.0906481483496,-1472.7680803249784,-93.85752124417344,-431.1131501226956,-648.3119535866757,-501.44745074598876,-49.70211205116187,-60.303068186843475,-1110.089842265577,-1006.6903293877409,-37.662593241524185,-583.6614496324888
-809.8093112610685,-820.4315962003451,-1557.7128743404262,-1858.2514516311817,-253.2663301947884,-37.43053004419392,-1802.54459745338,-1361.3876392328516,-1913.5825626843966,-380.70001663707166,-289.0377031836494,-85.21442820864071,-294.82097265571855,-445.5356949199556,-1669.4064424048543,-750.2394226138221,-241.48695209749752,-386.415874354089,-269.92591396719195,-41.3494438273325,-432.70882851091454,-175.1127863619619,-487.1711046825919,-497.66661093954434,-144.20646408203143,-348.2593709506197,-562.0997250277957,-1135.8587507214643,-299.1965039487956,-545.1958898476013,-354.49119138533746,-211.03956591513582,-607.381873389785,-455.88977728107096,-292.7562426856684,-577.0576696880702,-1.7389440539342433,-127.86369901754519,-102.70263166497365,-79.16515488555984,-390.7101425024718,-1092.2430215026493,-990.7299389983142,-226.64213333686592,-1746.6735152895533,-1726.1594289590828,-82.0120186538585,-422.6895295018218,-55.19309779496292,-23.332203228260948,-64.89569669013157,-96.54472623143523,-463.21114026841286,-318.3344923553788,-564.9212876346506,-519.3009175981682,-434.3286371765759,-492.4657136442053,-57.672339990961184,-69.35512888189591,-387.64169414292036,-426.6282459479077,-481.31667579345543,-354.8155380167461,-672.3625059741377,-595.2231718776926,-381.91894267056676,-793.0151575263831,-33.79561608785719,-41.45307875851871,-147.8407267332856,-369.8233980106058,-103.52940853407121,-150.59870368667103,-51.8988202131028,-244.85792984278913,-95.63978461979777,-35.885866465923876,-168.76838853839845,-74.33059725178158,-1973.5639816705457,-1409.5859729534855,-204.52119026953315,-241.24228101437274,-150.84542115251875,-98.54246048552945,-218.96045820099238,-295.9391324251366,-2297.5798683476264,-916.4054434261158,-50.191770412841954,-91.15599471540612,-173.63105611503593,-386.93210538532134,-1724.0906481483496,-1472.7680803249784,-93.85752124417344,-431.1131501226956,-648.3119535866757,-501.44745074598876,-49.70211205116187,-60.303068186843475,-1110.089842265577,-1006.6903293877409,-37.662593241524185,-583.6614496324888
-305.6394442620732,-30.872341762037717,-1032.0001238615994,-3524.9402701919175,-482.00259117166337,-848.3141866969372,-1039.654119290219,-433.0668141854022,-313.0477019550109,-137.17527496150078,-945.472287763066,-148.00391580212644,-276.7306612617141,-46.45406556615314,-295.26863917680214,-155.77539774792066,-203.9343273536664,-347.8688868531163,-420.0001513235142,-775.2723689772374,-69.7971157282819,-242.6910291635778,-1230.653789210901,-158.33163704166697,-388.21424938496614,-26.174399452535067,-403.1131505033137,-351.228612717956,-240.29478719072915,-253.96834550189317,-564.3408346310911,-226.3385758521182,-211.1226668524324,-327.91612505014757,-720.8201119946619,-2016.345896524835,-339.2617349692095,-1036.2999816815113,-692.8092854831434,-525.3934426531044,-81.08041536946992,-500.41456704654786,-457.85891896437,-199.92728075245404,-508.3213191236538,-1657.5871046509749,-406.9540985846953,-117.21389654457205,-287.0184275473037,-466.3245989761776,-1107.3959476449504,-1457.1046469727378,-114.87457299534533,-452.1345375193424,-140.45587188756335,-135.72614339495803,-400.0493663324561,-61.96180444997942,-301.56103790827467,-306.2208485515222,-698.5105205806685,-570.2437380356508,-644.6118586071589,-1286.2742026370822,-186.01653040138817,-386.69383852030944,-59.969837810769604,-423.3818395471309,-1353.3132442392382,-431.1814647682781,-243.02795026765435,-450.76773244791013,-136.73228384725016,-280.03057404491767,-246.5970069939832,-188.43672787047043,-502.23590326309034,-352.54750801861104,-300.036382198888,-1343.2637157678512,-1178.5738966000447,-658.6949810128932,-360.2563159799442,-1326.5351605657568,-314.85972138782574,-1100.727554898556,-449.54754359302945,-424.9984651424048,-861.1991182832062,-366.6718698268361,-478.7377256295635,-201.10515229313577,-1132.6857794093264,-1150.431947626624,-101.50710623910122,-241.83875746281518,-1416.1732473506395,-2448.0779219620936,-365.06570182028383,-738.6092409812991,-1242.5416370607356,-141.6325101994238,-244.99742419277038,-460.7911722587379,-189.16267348751478,-115.4706315901595
-305.6394442620732,-30.872341762037717,-1032.0001238615994,-3524.9402701919175,-482.00259117166337,-848.3141866969372,-1039.654119290219,-433.0668141854022,-313.0477019550109,-137.17527496150078,-945.472287763066,-148.00391580212644,-276.7306612617141,-46.45406556615314,-295.26863917680214,-155.77539774792066,-203.9343273536664,-347.8688868531163,-420.0001513235142,-775.2723689772374,-69.7971157282819,-242.6910291635778,-1230.653789210901,-158.33163704166697,-388.21424938496614,-26.174399452535067,-403.1131505033137,-351.228612717956,-240.29478719072915,-253.96834550189317,-564.3408346310911,-226.3385758521182,-211.1226668524324,-327.91612505014757,-720.8201119946619,-2016.345896524835,-339.2617349692095,-1036.2999816815113,-692.8092854831434,-525.3934426531044,-81.08041536946992,-500.41456704654786,-457.85891896437,-199.92728075245404,-508.3213191236538,-1657.5871046509749,-406.9540985846953,-117.21389654457205,-287.0184275473037,-466.3245989761776,-1107.3959476449504,-1457.1046469727378,-114.87457299534533,-452.1345375193424,-140.45587188756335,-135.72614339495803,-400.0493663324561,-61.96180444997942,-301.56103790827467,-306.2208485515222,-698.5105205806685,-570.2437380356508,-644.6118586071589,-1286.2742026370822,-186.01653040138817,-386.69383852030944,-59.969837810769604,-423.3818395471309,-1353.3132442392382,-431.1814647682781,-243.02795026765435,-450.76773244791013,-136.73228384725016,-280.03057404491767,-246.5970069939832,-188.43672787047043,-502.23590326309034,-352.54750801861104,-300.036382198888,-1343.2637157678512,-1178.5738966000447,-658.6949810128932,-360.2563159799442,-1326.5351605657568,-314.85972138782574,-1100.727554898556,-449.54754359302945,-424.9984651424048,-861.1991182832062,-366.6718698268361,-478.7377256295635,-201.10515229313577,-1132.6857794093264,-1150.431947626624,-101.50710623910122,-241.83875746281518,-1416.1732473506395,-2448.0779219620936,-365.06570182028383,-738.6092409812991,-1242.5416370607356,-141.6325101994238,-244.99742419277038,-460.7911722587379,-189.16267348751478,-115.4706315901595
-88.75509031623623,-95.08159085094522,-16.694144279537234,-118.96542264015193,-101.24714046369243,-18.80425566065506,-48.16206654080625,-36.134054931625805,-28.824032440469505,-74.47542234193772,-1.0780175735080855,-29.353128582023576,-68.77843862339894,-73.5998886486287,-25.335415880547824,-46.63395040911395,-76.38572115920788,-73.05070107044313,-13.675431047919183,-31.58828675837679,-103.46423847848645,-70.64738839215057,-136.6576023115782,-104.14430111185364,-43.30936927509823,-95.65429099788855,-58.528821362985646,-107.86362952699213,-16.31887479855598,-19.375186632160048,-17.858316038469475,-37.40294535876905,-106.92195604892234,-134.10031567244997,-31.62604292439864,-46.56449246335837,5.295903114661664,-11.49940311375573,-15.76018229298473,-5.269572979698588,-76.51756398306644,-31.607979515366345,-11.488934419906801,-99.06404240596565,-33.49466132074545,-80.47903434448395,-7.734885675306794,-45.38715892108929,-31.986890142843272,-7.116562262552812,5.480623026772711,6.180341277009165,-84.5836212623642,-42.92104642959483,-69.3283745394752,-74.64114254579255,-62.876354672386505,-93.25956958952635,-32.26175873848917,-41.31024621569467,-25.348249615593268,-12.513604558856976,-7.68703559916503,3.9364655267798225,-30.752527324230027,-57.054371571311556,-86.27730773982195,-53.91835282141029,-2.1805939866926076,-12.510524105226246,-20.48044461336945,-51.29732694569315,-43.819230487956396,-35.45369845484766,-38.526657208781174,-61.61328873122557,-2.6543798867994113,11.199572386541558,-9.77113107452056,-4.933023749777312,-88.92870158719384,-62.4164905016844,-10.984630398543088,-23.71906237766661,-23.957974683177785,-35.765371809432345,-73.61723370000678,-61.46753081780111,-91.77476188517274,-116.59234131161149,3.9674024660295606,-50.572090031987564,-16.907855119762367,-130.05169008631233,-23.76420149489914,-66.80314901546595,-3.742183282227992,-54.66552262066518,-8.158533108277522,-46.42643368236833,3.422175997449247,-2.644922310788737,-25.293647332370238,-16.093216455995304,2.349392981485918,-94.20008489291276
-88.75509031623623,-95.08159085094522,-16.694144279537234,-118.96542264015193,-101.24714046369243,-18.80425566065506,-48.16206654080625,-36.134054931625805,-28.824032440469505,-74.47542234193772,-1.0780175735080855,-29.353128582023576,-68.77843862339894,-73.5998886486287,-25.335415880547824,-46.63395040911395,-76.38572115920788,-73.05070107044313,-13.675431047919183,-31.58828675837679,-103.46423847848645,-70.64738839215057,-136.6576023115782,-104.14430111185364,-43.30936927509823,-95.65429099788855,-58.528821362985646,-107.86362952699213,-16.31887479855598,-19.375186632160048,-17.858316038469475,-37.40294535876905,-106.92195604892234,-134.10031567244997,-31.62604292439864,-46.56449246335837,5.295903114661664,-11.49940311375573,-15.76018229298473,-5.269572979698588,-76.51756398306644,-31.607979515366345,-11.488934419906801,-99.06404240596565,-33.49466132074545,-80.47903434448395,-7.734885675306794,-45.38715892108929,-31.986890142843272,-7.116562262552812,5.480623026772711,6.180341277009165,-84.5836212623642,-42.92104642959483,-69.3283745394752,-74.64114254579255,-62.876354672386505,-93.25956958952635,-32.26175873848917,-41.31024621569467,-25.348249615593268,-12.513604558856976,-7.68703559916503,3.9364655267798225,-30.752527324230027,-57.054371571311556,-86.27730773982195,-53.91835282141029,-2.1805939866926076,-12.510524105226246,-20.48044461336945,-51.29732694569315,-43.819230487956396,-35.45369845484766,-38.526657208781174,-61.61328873122557,-2.6543798867994113,11.199572386541558,-9.77113107452056,-4.933023749777312,-88.92870158719384,-62.4164905016844,-10.984630398543088,-23.71906237766661,-23.957974683177785,-35.765371809432345,-73.61723370000678,-61.46753081780111,-91.77476188517274,-116.59234131161149,3.9674024660295606,-50.572090031987564,-16.907855119762367,-130.05169008631233,-23.76420149489914,-66.80314901546595,-3.742183282227992,-54.66552262066518,-8.158533108277522,-46.42643368236833,3.422175997449247,-2.644922310788737,-25.293647332370238,-16.093216455995304,2.349392981485918,-94.20008489291276
-41.716412719095715,-3.4838996577521884,-748.5439767487449,-695.654436020336,-80.79788923244098,-109.39324970533937,-551.7957367795133,-400.7731813364095,-110.38892797655886,-221.95651495206076,-370.8424558309745,-339.2105035628832,-58.935502110662455,-28.913795773084402,-60.26947851855596,-83.16517996947398,-186.1736296443695,-164.11043106941622,-272.21733599485276,-364.42718446029346,-164.6380825901441,-72.11874111841676,-102.19334681065253,-82.44257785874275,-99.89071386654506,-19.064906397401828,-30.26771375545546,-442.5400886139413,-28.75885198314505,-38.64926262941013,-175.64955159561703,-103.40179320899084,-156.91551691855227,-107.82721855072155,-545.589625452948,-1031.1774639327818,-300.1649618420687,-367.554904362892,-205.24019098732595,-380.5503351272124,-41.983828944631895,-296.3924855970737,-41.355592096373464,-222.96894016800107,-338.6981363300714,-81.75480195401529,-82.90707245443205,-135.1529278317522,-217.77736604778775,-369.0014344788,-405.0039766933297,-372.1090606185379,-211.7484954999926,-91.61571909238488,-28.441161500434063,-42.546783218165146,-246.04804890950064,-64.76352533616397,-146.47069080558174,-171.36589435249164,-81.94091913700582,-105.91929622867416,-41.910741456245304,-371.5578557735513,-177.54208070093853,-10.413877090456806,-149.751358779317,-169.81961966649067,-525.0568076149087,-431.2200940277489,-234.95592550310167,-193.40279976942307,-105.35318707704879,-223.32541771541437,-131.0163601756277,-56.86113831388717,-418.28620217285857,-333.82034536234494,-363.0700448098968,-380.1979527086754,-246.45287352919186,-294.1101356288917,-404.4403671357578,-482.4863331768405,-182.04769277304138,-179.99079798034688,-347.8044188998232,-494.6755956407816,-390.7213142413585,-95.37297776736352,-459.3086018362819,-363.79704414668333,-431.5198504045683,-215.57416334482141,-147.7703539017674,-207.5087879716158,-756.1424783923406,-711.1917694017375,-77.45459641458557,-158.03043538100053,-486.61632195671586,-274.17332985660016,-172.5756927045721,-87.06366693461665,-285.26491203672947,-53.696191198759934
-41.716412719095715,-3.4838996577521884,-748.5439767487449,-695.654436020336,-80.79788923244098,-109.39324970533937,-551.7957367795133,-400.7731813364095,-110.38892797655886,-221.95651495206076,-370.8424558309745,-339.2105035628832,-58.935502110662455,-28.913795773084402,-60.26947851855596,-83.16517996947398,-186.1736296443695,-164.11043106941622,-272.21733599485276,-364.42718446029346,-164.6380825901441,-72.11874111841676,-102.19334681065253,-82.44257785874275,-99.89071386654506,-19.064906397401828,-30.26771375545546,-442.5400886139413,-28.75885198314505,-38.64926262941013,-175.64955159561703,-103.40179320899084,-156.91551691855227,-107.82721855072155,-545.589625452948,-1031.1774639327818,-300.1649618420687,-367.554904362892,-205.24019098732595,-380.5503351272124,-41.983828944631895,-296.3924855970737,-41.355592096373464,-222.96894016800107,-338.6981363300714,-81.75480195401529,-82.90707245443205,-135.1529278317522,-217.77736604778775,-369.0014344788,-405.0039766933297,-372.1090606185379,-211.7484954999926,-91.61571909238488,-28.441161500434063,-42.546783218165146,-246.04804890950064,-64.76352533616397,-146.47069080558174,-171.36589435249164,-81.94091913700582,-105.91929622867416,-41.910741456245304,-371.5578557735513,-177.54208070093853,-10.413877090456806,-149.751358779317,-169.81961966649067,-525.0568076149087,-431.2200940277489,-234.95592550310167,-193.40279976942307,-105.35318707704879,-223.32541771541437,-131.0163601756277,-56.86113831388717,-418.28620217285857,-333.82034536234494,-363.0700448098968,-380.1979527086754,-246.45287352919186,-294.1101356288917,-404.4403671357578,-482.4863331768405,-182.04769277304138,-179.99079798034688,-347.8044188998232,-494.6755956407816,-390.7213142413585,-95.37297776736352,-459.3086018362819,-363.79704414668333,-431.5198504045683,-215.57416334482141,-147.7703539017674,-207.5087879716158,-756.1424783923406,-711.1917694017375,-77.45459641458557,-158.03043538100053,-486.61632195671586,-274.17332985660016,-172.5756927045721,-87.06366693461665,-285.26491203672947,-53.696191198759934
