Th,FAR,FRR
-2259,0.788314793,0.031311155
-2258,0.788130918,0.031311155
-2257,0.787947044,0.031311155
-2256,0.787855107,0.031311155
-2255,0.787809139,0.031311155
-2254,0.787671233,0.031311155
-2253,0.787487359,0.031311155
-2252,0.787395422,0.031311155
-2251,0.787349453,0.031311155
-2250,0.787303484,0.031311155
-2249,0.787073642,0.031311155
-2248,0.786843799,0.031311155
-2247,0.78679783,0.031311155
-2246,0.78679783,0.031311155
-2245,0.786705893,0.031311155
-2244,0.786659925,0.031311155
-2243,0.786567987,0.031311155
-2242,0.786384113,0.031311155
-2241,0.786338145,0.031311155
-2240,0.786246208,0.031311155
-2239,0.78615427,0.031311155
-2238,0.78615427,0.031311155
-2237,0.786108302,0.031311155
-2236,0.786108302,0.031311155
-2235,0.785970396,0.031311155
-2234,0.785786522,0.031311155
-2233,0.785648616,0.031311155
-2232,0.785510711,0.031311155
-2231,0.785418774,0.031311155
-2230,0.785418774,0.031311155
-2229,0.785234899,0.031311155
-2228,0.785188931,0.031311155
-2227,0.785142962,0.031311155
-2226,0.785051025,0.031311155
-2225,0.785005057,0.031311155
-2224,0.784959088,0.031311155
-2223,0.784867151,0.031311155
-2222,0.784683277,0.031311155
-2221,0.78459134,0.031311155
-2220,0.784407465,0.031311155
-2219,0.784361497,0.031311155
-2218,0.784131654,0.031311155
-2217,0.784039717,0.031311155
-2216,0.783809874,0.031311155
-2215,0.783396157,0.031311155
-2214,0.783350188,0.031311155
-2213,0.783258251,0.031311155
-2212,0.783258251,0.031311155
-2211,0.783166314,0.031311155
-2210,0.783166314,0.031311155
-2209,0.783074377,0.031311155
-2208,0.783028409,0.031311155
-2207,0.782936471,0.031311155
-2206,0.782798566,0.031311155
-2205,0.782798566,0.031311155
-2204,0.782706629,0.031311155
-2203,0.782522754,0.031311155
-2202,0.782430817,0.031311155
-2201,0.782246943,0.031311155
-2200,0.782155006,0.031311155
-2199,0.7820171,0.031311155
-2198,0.781971132,0.031311155
-2197,0.781833226,0.031311155
-2196,0.781741289,0.031311155
-2195,0.781741289,0.031311155
